date,market,segment,source,campaign,impressions,clicks,page_visits,leads,registrations,opportunities,orders,spend,target_cpl
2024-06-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,166450,314.0,0.0,28.0,28.0,0.0,0.0,10639.18,400.0
2024-06-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,1171328,5971.0,0.0,432.0,432.0,0.0,0.0,53288.55,2400.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_03062024,248893,445.0,0.0,31.0,31.0,0.0,0.0,11583.550000000001,1800.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_06062024,2828395,3708.0,0.0,235.0,235.0,0.0,0.0,106275.37,600.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_08062024,1569594,3073.0,0.0,124.0,124.0,0.0,0.0,60985.35,600.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_11062023,119060,234.0,0.0,12.0,12.0,0.0,0.0,5459.71,400.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_14052024,594900,896.0,0.0,74.0,74.0,0.0,0.0,26881.469999999998,800.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_19072023,477524,700.0,0.0,71.0,71.0,0.0,0.0,21537.559999999998,800.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_26102023,2086878,8514.0,0.0,751.0,751.0,0.0,0.0,85587.99,800.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,1516381,5357.0,0.0,278.0,278.0,0.0,0.0,59352.58,1200.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_27062024,286873,1241.0,0.0,48.0,48.0,0.0,0.0,19598.04,1200.0
2024-06-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,591904,2770.0,0.0,192.0,192.0,0.0,0.0,28426.86,600.0
2024-06-01,Tamil Nadu,Paid Social,Facebook,TN_LG_01062023,3097749,7381.0,0.0,358.0,358.0,0.0,0.0,112701.2,2000.0
2024-06-01,Tamil Nadu,Paid Social,Facebook,TN_LG_09082023,220920,643.0,0.0,38.0,38.0,0.0,0.0,10075.95,800.0
2024-06-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,2179253,4878.0,0.0,343.0,343.0,0.0,0.0,81589.84,1200.0
2024-06-01,Telangana,Paid Social,Facebook,TL_LG_11072023,678899,2153.0,0.0,286.0,286.0,0.0,0.0,24092.59,1800.0
2024-07-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,1065243,16176.0,0.0,165.29,165.29,0.0,0.0,49737.350000000006,750.0
2024-07-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,787742,9671.0,0.0,90.06,90.06,0.0,0.0,36083.229999999996,500.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_06062024,186005,570.0,0.0,31.0,31.0,0.0,0.0,19540.81,1400.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_08072024_AudienceTest,25231,66.0,0.0,3.0,3.0,0.0,0.0,6588.21,1000.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_15122023,4844955,11081.0,0.0,509.0,509.0,0.0,0.0,208216.51,4600.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_16072024_newcrestives,91953,345.0,0.0,11.0,11.0,0.0,0.0,4116.52,1400.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_19072024_allsubsegments,103807,160.0,0.0,7.0,7.0,0.0,0.0,5193.9,1400.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_20072024,446710,1229.0,0.0,109.0,109.0,0.0,0.0,44465.12,5400.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_20072024_allsubsegments_creativetest,38356,49.0,0.0,3.0,3.0,0.0,0.0,2581.97,200.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_24072024_allsubsegments_creativetest,17199,22.0,0.0,2.0,2.0,0.0,0.0,1546.77,200.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_25052024_SUBSEGMENTS,874999,2096.0,0.0,214.0,214.0,0.0,0.0,69617.26999999999,400.0
2024-07-01,All Markets,Paid Social,Facebook,AM_LG_30052024,3527560,9310.0,0.0,919.0,919.0,0.0,0.0,255769.99,2200.0
2024-07-01,All Markets,Paid Social,Facebook,AM_RG_06062024,859832,1850.0,0.0,0.0,0.0,0.0,0.0,36974.12,800.0
2024-07-01,All Markets,Paid Social,Facebook,AM_RG_17072024,414,0.0,0.0,0.0,0.0,0.0,0.0,32.01,800.0
2024-07-01,All Markets,Search,Google,AM_BrandSearch_15112023,2668,380.0,0.0,36.0,36.0,0.0,0.0,9169.91,1000.0
2024-07-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,85538,4001.0,0.0,242.89999999999998,242.89999999999998,0.0,0.0,68688.29000000001,500.0
2024-07-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,2917,268.0,0.0,29.71,29.71,0.0,0.0,5955.92,250.0
2024-07-01,All Markets,Video,Google,AM_DB_04072024_YTTestimonial,54588,517.0,0.0,0.0,0.0,0.0,0.0,4996.6,750.0
2024-07-01,All Markets,Video,Google,AM_LG_VAC_06072024,122113,1256.0,0.0,0.0,0.0,0.0,0.0,5976.31,250.0
2024-07-01,Delhi,Paid Social,Facebook,DL_LG_03072024,87436,243.0,0.0,14.0,14.0,0.0,0.0,7879.32,600.0
2024-07-01,Delhi,Paid Social,Facebook,DL_LG_05072024,17996,76.0,0.0,3.0,3.0,0.0,0.0,914.32,1600.0
2024-07-01,Delhi,Paid Social,Facebook,DL_LG_11072024,33630,67.0,0.0,6.0,6.0,0.0,0.0,7296.86,1600.0
2024-07-01,Delhi,Paid Social,Facebook,DL_LG_17072024,411579,854.0,0.0,52.0,52.0,0.0,0.0,21387.89,2400.0
2024-07-01,Gujarat,Paid Social,Facebook,GJ_LG_13072024,74736,237.0,0.0,10.0,10.0,0.0,0.0,7648.66,3600.0
2024-07-01,Gujarat,Paid Social,Facebook,GJ_LG_17072024,2231170,3246.0,0.0,168.0,168.0,0.0,0.0,68626.29000000001,2000.0
2024-07-01,Gujarat,Paid Social,Facebook,GJ_LG_24052023,2844924,5773.0,0.0,166.0,166.0,0.0,0.0,71426.55,2400.0
2024-07-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,6411174,12999.0,0.0,686.0,686.0,0.0,0.0,198079.51,3000.0
2024-07-01,Karnataka,Paid Social,Facebook,KA_LG_06062024,230722,708.0,0.0,36.0,36.0,0.0,0.0,13887.960000000001,800.0
2024-07-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,6430711,17712.0,0.0,925.0,925.0,0.0,0.0,265513.31,2400.0
2024-07-01,Maharashtra,Demand Gen campaigns,Google,MH_Discovery_20042023,321313,5225.0,0.0,26.769999999999996,26.769999999999996,0.0,0.0,15070.27,500.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_06062024,1273752,1789.0,0.0,103.0,103.0,0.0,0.0,48229.7,600.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_100320233,72454,160.0,0.0,10.0,10.0,0.0,0.0,4124.389999999999,1800.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_11072024,1602805,2996.0,0.0,175.0,175.0,0.0,0.0,59475.92,1200.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024,4413888,6531.0,0.0,290.0,290.0,0.0,0.0,120474.83,1200.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024_allsubsegments,70491,125.0,0.0,4.0,4.0,0.0,0.0,3205.4999999999995,1200.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_17102023,77564,165.0,0.0,26.0,26.0,0.0,0.0,6676.28,800.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_20072024,94063,206.0,0.0,17.0,17.0,0.0,0.0,8628.34,2400.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_23072024,1806517,2986.0,0.0,215.0,215.0,0.0,0.0,107952.5,1800.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_24072024,545551,1392.0,0.0,116.0,116.0,0.0,0.0,56510.7,1000.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_26102023,2178695,7488.0,0.0,578.0,578.0,0.0,0.0,99679.97,800.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_27012024,1637706,5724.0,0.0,243.0,243.0,0.0,0.0,77787.62,1200.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_27062024,1679429,4676.0,0.0,228.0,228.0,0.0,0.0,77219.38,1200.0
2024-07-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,4569253,18026.0,0.0,1375.0,1375.0,0.0,0.0,229990.84,1200.0
2024-07-01,Tamil Nadu,Paid Social,Facebook,TN_LG_05072024,30934,45.0,0.0,2.0,2.0,0.0,0.0,3713.1,1000.0
2024-07-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,6993854,14141.0,0.0,761.0,761.0,0.0,0.0,217453.51,1200.0
2024-07-01,Tamil Nadu,Paid Social,Facebook,TN_LG_20072024,591996,1067.0,0.0,50.0,50.0,0.0,0.0,26592.56,4800.0
2024-07-01,Telangana,Paid Social,Facebook,TL_LG_03072024,1360428,4390.0,0.0,350.0,350.0,0.0,0.0,92457.8,2800.0
2024-07-01,Telangana,Paid Social,Facebook,TL_LG_16072024,1343692,3448.0,0.0,342.0,342.0,0.0,0.0,50371.69,600.0
2024-08-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,361080,5906.0,0.0,75.28,75.28,0.0,0.0,17871.18,500.0
2024-08-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,1871864,32285.0,0.0,137.34,137.34,0.0,0.0,63361.8,1500.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_03082024,1795928,8267.0,0.0,463.0,463.0,0.0,0.0,152138.18,4200.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_04082024,2347489,6414.0,0.0,810.0,810.0,0.0,0.0,95992.62,2400.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_09082024(formtest),656443,2455.0,0.0,227.0,227.0,0.0,0.0,61098.7,3600.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_09082024(messengertest),51839,279.0,0.0,1.0,1.0,0.0,0.0,969.2399999999999,3400.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_12082024,141233,483.0,0.0,42.0,42.0,0.0,0.0,16542.58,3400.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_13082024,316532,1122.0,0.0,83.0,83.0,0.0,0.0,29077.65,3600.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_15122023,483943,1087.0,0.0,49.0,49.0,0.0,0.0,27637.59,3200.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_19082024,54412,207.0,0.0,16.0,16.0,0.0,0.0,6856.63,3600.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_20072024,14813,34.0,0.0,1.0,1.0,0.0,0.0,1390.54,3600.0
2024-08-01,All Markets,Paid Social,Facebook,AM_LG_30052024,136116,376.0,0.0,27.0,27.0,0.0,0.0,13564.630000000001,1400.0
2024-08-01,All Markets,Search,Google,AM_BrandSearch_15112023,149,30.0,0.0,3.0,3.0,0.0,0.0,1127.1399999999999,1000.0
2024-08-01,All Markets,Search,Google,AM_BrandSearch_19082024,5,3.0,0.0,0.0,0.0,0.0,0.0,95.33,750.0
2024-08-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,20236,2194.0,0.0,48.91,48.91,0.0,0.0,21599.22,500.0
2024-08-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,2780,269.0,0.0,29.990000000000002,29.990000000000002,0.0,0.0,7682.35,500.0
2024-08-01,All Markets,Search,Google,AM_LowIntentSearch_20092023,2692,275.0,0.0,23.0,23.0,0.0,0.0,6509.14,250.0
2024-08-01,Delhi,Paid Social,Facebook,DL_LG_03082024,652433,1576.0,0.0,81.0,81.0,0.0,0.0,31574.77,4400.0
2024-08-01,Delhi,Paid Social,Facebook,DL_LG_17072024,971441,2013.0,0.0,108.0,108.0,0.0,0.0,44321.46,2400.0
2024-08-01,Gujarat,Paid Social,Facebook,GJ_LG_06082024,30471,48.0,0.0,0.0,0.0,0.0,0.0,2110.62,2800.0
2024-08-01,Gujarat,Paid Social,Facebook,GJ_LG_12082024,3117226,7221.0,0.0,336.0,336.0,0.0,0.0,88277.35,3000.0
2024-08-01,Gujarat,Paid Social,Facebook,GJ_LG__AudienceTest_05092023,6351551,13511.0,0.0,562.0,562.0,0.0,0.0,232120.9,3000.0
2024-08-01,Karnataka,Paid Social,Facebook,KA_LG_09082024,988955,2043.0,0.0,128.0,128.0,0.0,0.0,70807.48,4000.0
2024-08-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,285154,724.0,0.0,37.0,37.0,0.0,0.0,12789.98,1600.0
2024-08-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,2952263,7686.0,0.0,429.0,429.0,0.0,0.0,126881.81999999999,2400.0
2024-08-01,Maharashtra,Demand Gen campaigns,Google,MH_Discovery_20042023,1096427,9796.0,0.0,53.8,53.8,0.0,0.0,28033.36,500.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_03082024,1515698,3471.0,0.0,163.0,163.0,0.0,0.0,80495.45999999999,6600.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_05082024,717239,945.0,0.0,47.0,47.0,0.0,0.0,38750.36,4400.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_06082024,575878,2109.0,0.0,77.0,77.0,0.0,0.0,27726.1,1600.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_11072024,523944,983.0,0.0,46.0,46.0,0.0,0.0,20624.44,800.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024,3392107,5132.0,0.0,292.0,292.0,0.0,0.0,95434.65,1200.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_23072024,734739,1134.0,0.0,54.0,54.0,0.0,0.0,40774.03,1200.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_24072024,191800,331.0,0.0,31.0,31.0,0.0,0.0,20396.989999999998,1000.0
2024-08-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,5631702,19560.0,0.0,1604.0,1604.0,0.0,0.0,294761.67,1200.0
2024-08-01,Tamil Nadu,Paid Social,Facebook,TN_LG_04082024,1679923,6035.0,0.0,304.0,304.0,0.0,0.0,73529.33,1200.0
2024-08-01,Tamil Nadu,Paid Social,Facebook,TN_LG_05082024,683418,2398.0,0.0,109.0,109.0,0.0,0.0,50916.24,2800.0
2024-08-01,Tamil Nadu,Paid Social,Facebook,TN_LG_10102023,635287,1202.0,0.0,68.0,68.0,0.0,0.0,20425.329999999998,1200.0
2024-08-01,Telangana,Paid Social,Facebook,TL_LG_03072024,1699529,5005.0,0.0,290.0,290.0,0.0,0.0,85762.16,4200.0
2024-08-01,Telangana,Paid Social,Facebook,TL_LG_09082024,165376,348.0,0.0,21.0,21.0,0.0,0.0,13456.619999999999,2800.0
2024-08-01,Telangana,Paid Social,Facebook,TL_LG_16072024,822982,1663.0,0.0,121.0,121.0,0.0,0.0,24286.44,600.0
2024-09-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,705095,8355.0,0.0,143.58,143.58,0.0,0.0,41242.54,500.0
2024-09-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,642308,8379.0,0.0,154.10999999999999,154.10999999999999,0.0,0.0,52605.46,1500.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_03082024,1269599,4547.0,0.0,285.0,285.0,0.0,0.0,95727.03,2200.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_04082024,3450023,12016.0,0.0,1102.0,1102.0,0.0,0.0,154451.63999999998,2400.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_04092024(PeBcreativetest),67277,231.0,0.0,12.0,12.0,0.0,0.0,3480.19,400.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_09082024(formtest),378607,1013.0,0.0,89.0,89.0,0.0,0.0,26957.18,3600.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_09082024(messengertest),19051,101.0,0.0,2.0,2.0,0.0,0.0,456.38000000000005,3400.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_11092024,361636,1132.0,0.0,108.0,108.0,0.0,0.0,42830.19,2800.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_11092024(GEcreativetestT1),24201,54.0,0.0,2.0,2.0,0.0,0.0,2071.24,400.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_11092024(GEcreativetestT2),21696,47.0,0.0,4.0,4.0,0.0,0.0,2037.85,400.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_11092024(Subsegments),449115,1328.0,0.0,90.0,90.0,0.0,0.0,28800.02,800.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_20092024(Subsegments),798159,2175.0,0.0,177.0,177.0,0.0,0.0,51308.8,1200.0
2024-09-01,All Markets,Paid Social,Facebook,AM_LG_23092024_SM_creative_test,33856,106.0,0.0,0.0,0.0,0.0,0.0,3101.72,800.0
2024-09-01,All Markets,Search,Google,AM_BrandSearch_15112023,198,39.0,0.0,6.0,6.0,0.0,0.0,1140.6999999999998,1000.0
2024-09-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,21137,2309.0,0.0,55.92,55.92,0.0,0.0,22638.74,500.0
2024-09-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,25180,2383.0,0.0,243.92000000000002,243.92000000000002,0.0,0.0,72007.55,500.0
2024-09-01,All Markets,Video,Google,AM_DR_YT_18092024,9826,120.0,0.0,0.0,0.0,0.0,0.0,1112.95,250.0
2024-09-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1147461,2508.0,0.0,176.0,176.0,0.0,0.0,58548.89,2400.0
2024-09-01,Gujarat,Paid Social,Facebook,GJ_LG_06092024,137506,298.0,0.0,15.0,15.0,0.0,0.0,5222.74,2800.0
2024-09-01,Gujarat,Paid Social,Facebook,GJ_LG_12082024,4895410,9974.0,0.0,521.0,521.0,0.0,0.0,169717.82,2800.0
2024-09-01,Gujarat,Paid Social,Facebook,GJ_LG_23092024,703883,1147.0,0.0,51.0,51.0,0.0,0.0,29137.87,800.0
2024-09-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,720165,1805.0,0.0,115.0,115.0,0.0,0.0,42838.69,1600.0
2024-09-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,1274335,3847.0,0.0,205.0,205.0,0.0,0.0,52530.17,1200.0
2024-09-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024,4439468,7206.0,0.0,388.0,388.0,0.0,0.0,161005.89,1200.0
2024-09-01,Maharashtra,Paid Social,Facebook,MH_LG_21092024,1364107,3020.0,0.0,188.0,188.0,0.0,0.0,85314.6,800.0
2024-09-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,4177761,13541.0,0.0,1172.0,1172.0,0.0,0.0,180411.19,1200.0
2024-09-01,Tamil Nadu,Paid Social,Facebook,TN_LG_04082024,4030941,11282.0,0.0,554.0,554.0,0.0,0.0,155247.11,1200.0
2024-09-01,Telangana,Paid Social,Facebook,TL_LG_03072024,1270656,3386.0,0.0,239.0,239.0,0.0,0.0,67343.25,4200.0
2024-09-01,Telangana,Paid Social,Facebook,TL_LG_16072024,1905359,4221.0,0.0,358.0,358.0,0.0,0.0,77516.37,600.0
2024-10-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,282844,3530.0,0.0,68.37,68.37,0.0,0.0,21241.25,500.0
2024-10-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,878551,9086.0,0.0,175.59,175.59,0.0,0.0,85076.16,1500.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_03102024(CTest_WithhumanProductgeXgeneric),53074,96.0,0.0,7.0,7.0,0.0,0.0,4487.64,400.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_04082024,4907357,18738.0,0.0,1350.0,1350.0,0.0,0.0,249286.07,2400.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_08102024(SubsegmentsGE+PEB),196704,479.0,0.0,15.0,15.0,0.0,0.0,11670.02,400.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_09082024(formtest),121536,183.0,0.0,15.0,15.0,0.0,0.0,6568.12,3600.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_09102024(CTest_WithouthumanProductgeXgeneric),38459,82.0,0.0,8.0,8.0,0.0,0.0,2511.6000000000004,400.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_10102024,2498303,8988.0,0.0,579.0,579.0,0.0,0.0,199772.13,800.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_20092024(Subsegments),1238636,2977.0,0.0,190.0,190.0,0.0,0.0,73834.06,1200.0
2024-10-01,All Markets,Paid Social,Facebook,AM_LG_23092024_SM_creative_test,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2024-10-01,All Markets,Search,Google,AM_BrandSearch_15112023,520,84.0,0.0,10.51,10.51,0.0,0.0,2895.43,1000.0
2024-10-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,20487,2567.0,0.0,67.03,67.03,0.0,0.0,41027.94,500.0
2024-10-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,36802,3489.0,0.0,332.89000000000004,332.89000000000004,0.0,0.0,110341.26,500.0
2024-10-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1096078,1954.0,0.0,140.0,140.0,0.0,0.0,55628.42,2400.0
2024-10-01,Gujarat,Paid Social,Facebook,GJ_LG_08102024,3836284,7912.0,0.0,308.0,308.0,0.0,0.0,116166.39,1600.0
2024-10-01,Gujarat,Paid Social,Facebook,GJ_LG_12082024,1731571,3747.0,0.0,168.0,168.0,0.0,0.0,63770.17,2800.0
2024-10-01,Gujarat,Paid Social,Facebook,GJ_LG_23092024,699720,1205.0,0.0,43.0,43.0,0.0,0.0,31394.360000000004,800.0
2024-10-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,1336780,3019.0,0.0,169.0,169.0,0.0,0.0,73266.39,1600.0
2024-10-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,2616141,5969.0,0.0,340.0,340.0,0.0,0.0,91498.59999999999,2400.0
2024-10-01,Maharashtra,Paid Social,Facebook,MH_LG_08102024,496060,862.0,0.0,42.0,42.0,0.0,0.0,25446.909999999996,1200.0
2024-10-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024,5286684,7145.0,0.0,314.0,314.0,0.0,0.0,162103.11,1000.0
2024-10-01,Maharashtra,Paid Social,Facebook,MH_LG_19102024,1074140,2004.0,0.0,143.0,143.0,0.0,0.0,48007.100000000006,600.0
2024-10-01,Maharashtra,Paid Social,Facebook,MH_LG_21092024,3067576,6333.0,0.0,313.0,313.0,0.0,0.0,186727.47,800.0
2024-10-01,Maharashtra,Paid Social,Facebook,MH_LG_28112023,7004638,15147.0,0.0,1121.0,1121.0,0.0,0.0,275431.26,1200.0
2024-10-01,Tamil Nadu,Paid Social,Facebook,TN_LG_04082024,1504767,4632.0,0.0,171.0,171.0,0.0,0.0,57420.87,800.0
2024-10-01,Tamil Nadu,Paid Social,Facebook,TN_LG_08102024,2061090,5162.0,0.0,266.0,266.0,0.0,0.0,89881.82,800.0
2024-10-01,Telangana,Paid Social,Facebook,TL_LG_03072024,866772,2699.0,0.0,173.0,173.0,0.0,0.0,55327.11,4200.0
2024-10-01,Telangana,Paid Social,Facebook,TL_LG_16072024,1598809,3002.0,0.0,180.0,180.0,0.0,0.0,56667.049999999996,600.0
2024-11-01,All Markets,Demand Gen campaigns,Google,AM_DiscoveryRetargeting_15092023,198686,2730.0,0.0,51.11,51.11,0.0,0.0,11828.3,500.0
2024-11-01,All Markets,Demand Gen campaigns,Google,AM_LG_Discovery_28042023,1810663,20927.0,0.0,273.26000000000005,273.26000000000005,0.0,0.0,115152.33,1500.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_01112024,5162579,16805.0,0.0,1169.0,1169.0,0.0,0.0,228355.85,2000.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_02112024,3702112,13003.0,0.0,810.0,810.0,0.0,0.0,322126.05,800.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_04082024,62048,181.0,0.0,9.0,9.0,0.0,0.0,1755.55,2000.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_10102024,35853,156.0,0.0,18.0,18.0,0.0,0.0,2257.52,800.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_10112024(AudienceTest),1160409,2556.0,0.0,269.0,269.0,0.0,0.0,61643.130000000005,400.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_10112024(HSN_allcategories),310813,835.0,0.0,69.0,69.0,0.0,0.0,19740.61,400.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_13112024(FormTest),85259,288.0,0.0,42.0,42.0,0.0,0.0,4898.469999999999,1600.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_21112024(HSN10K),92509,247.0,0.0,27.0,27.0,0.0,0.0,8176.87,400.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_29112024(HSNLAL),96339,239.0,0.0,25.0,25.0,0.0,0.0,9037.45,400.0
2024-11-01,All Markets,Paid Social,Facebook,AM_LG_29112024(HSN_allcategories),102114,241.0,0.0,9.0,9.0,0.0,0.0,5205.01,400.0
2024-11-01,All Markets,Search,Google,AM_BrandSearch_15112023,829,106.0,0.0,19.5,19.5,0.0,0.0,4487.71,750.0
2024-11-01,All Markets,Search,Google,AM_GS_WebsiteKeywords_05122023,30604,3964.0,0.0,74.9,74.9,0.0,0.0,77353.79000000001,500.0
2024-11-01,All Markets,Search,Google,AM_LowIntentSearch_20082024,13422,1395.0,0.0,144.35,144.35,0.0,0.0,45707.119999999995,500.0
2024-11-01,Delhi,Paid Social,Facebook,DL_LG_17072024,1912331,3030.0,0.0,194.0,194.0,0.0,0.0,76973.83,2400.0
2024-11-01,Gujarat,Paid Social,Facebook,GJ_LG_05112024,1150620,3248.0,0.0,301.0,301.0,0.0,0.0,75760.29000000001,600.0
2024-11-01,Gujarat,Paid Social,Facebook,GJ_LG_30102024,11873833,24891.0,0.0,1009.0,1009.0,0.0,0.0,384707.41,1600.0
2024-11-01,Karnataka,Paid Social,Facebook,KA_LG_18092023,1709470,2926.0,0.0,168.0,168.0,0.0,0.0,81230.45999999999,1600.0
2024-11-01,Karnataka,Paid Social,Facebook,KA_LG_24082023,39374,96.0,0.0,9.0,9.0,0.0,0.0,920.3,1200.0
2024-11-01,Karnataka,Paid Social,Facebook,KA_LG_30102024,5530083,8996.0,0.0,432.0,432.0,0.0,0.0,174331.38,1000.0
2024-11-01,Maharashtra,Demand Gen campaigns,Google,MH_Discovery_23072024,905,11.0,0.0,0.0,0.0,0.0,0.0,92.12,250.0
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_01112024,6889213,13109.0,0.0,936.0,936.0,0.0,0.0,234039.06,1200.0
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_16072024,171663,245.0,0.0,7.0,7.0,0.0,0.0,4458.0599999999995,1000.0
2024-11-01,Maharashtra,Paid Social,Facebook,MH_LG_19102024,5691260,11528.0,0.0,350.0,350.0,0.0,0.0,221518.36,600.0
